port_agency_cd,port_agency_nm,entry_year,entry_count,callsgn,vessel_name,nationality_cd,nationality_nm,ship_kind_cd,ship_kind_nm,entry_purpose_cd,entry_purpose_nm,origin_port_cd,origin_port_nm,prev_port_cd,prev_port_nm,next_port_cd,next_port_nm,dest_port_cd,dest_port_nm,source_system,source_table,collected_at_utc,quality_flag,is_synthetic,ship_kind_category,is_liquid_cargo_vessel,is_domestic_voyage,port_agency_label
820,울산,2026,2,150032,강남6005호,KR,대한민국,79,기타 부선,,,,,,,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,3,D7AD,코리아 케미,KR,대한민국,53,케미칼 운반선,03,적하,KRYOS,여수,KRYOS,여수,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,울산항
820,울산,2026,12,DSPH2,거영스타호,KR,대한민국,53,케미칼 운반선,03,적하,KRUSN,울산,KRUSN,울산,JPYOK,YOKOHAMA,JPYOK,YOKOHAMA,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,울산항
820,울산,2026,54,224816,루비오션호,KR,대한민국,52,석유제품 운반선,01,양적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,13,9V2137,PRINCESS IRIS,SG,싱가포르,52,석유제품 운반선,03,적하,KRUSN,울산,KRUSN,울산,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,23,190027,지르콘,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,19,150071,영진호,KR,대한민국,52,석유제품 운반선,03,적하,KRUSN,울산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,21,D7MJ,103 효동케미,KR,대한민국,53,케미칼 운반선,03,적하,KRTSN,대산,KRTSN,대산,KRYOS,여수,KRYOS,여수,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,울산항
820,울산,2026,18,300KTSRED,케이티에스 레드,KR,대한민국,52,석유제품 운반선,02,양하,KRTSN,대산,KRTSN,대산,KRTSN,대산,KRTSN,대산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,60,244807,블루오션,KR,대한민국,93,급유선,03,적하,KRYOS,여수,KRYOS,여수,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,울산항
820,울산,2026,3,3FBL9,쭈꾸바 갤락시,PA,파나마,52,석유제품 운반선,03,적하,TWMLI,MAI-LIAO,TWMLI,MAI-LIAO,GTPRQ,PUERTO QUETZAL,GTPRQ,PUERTO QUETZAL,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,울산항
820,울산,2026,22,039076,울산705호,KR,대한민국,61,견인용예선,02,양하,KRUSN,울산,KRDBL,대불,KRMOK,목포,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,여객선,False,True,울산항
820,울산,2026,3,XVHR7,PROGRESS,VN,베트남,41,풀컨테이너선,01,양적하,KRPUS,부산,JPTHS,TOYOHASHI,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,울산항
820,울산,2026,23,036715,대영호,KR,대한민국,52,석유제품 운반선,03,적하,KRYMH,영일만항,KRYMH,영일만항,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,41,240003,스텔라호,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRKAN,광양,KRKAN,광양,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,19,D7UZ,308 HYODONG CHEMI,KR,대한민국,52,석유제품 운반선,03,적하,KRYOS,여수,KRYOS,여수,KRTSN,대산,KRTSN,대산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,18,998269,울산101호,KR,대한민국,69,기타 예선,02,양하,KRUSN,울산,KRDBL,대불,KRPUS,부산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,울산항
820,울산,2026,11,018212,7새한,KR,대한민국,52,석유제품 운반선,02,양하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,53,980414,98청해호,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,5,VRNZ6,SUNNY CAMELLIA,HK,홍콩,41,풀컨테이너선,01,양적하,JPKIJ,NIIGATA,KRPUS,부산,KRKAN,광양,KRKAN,광양,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,42,230010,스카이마스,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,4,D7QA,거제 코델리아,KR,대한민국,52,석유제품 운반선,03,적하,CNNBG,NINGBO PT,CNNBG,NINGBO PT,CNYAT,YANTAI,CNYAT,YANTAI,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,울산항
820,울산,2026,1,5LKQ7,UNIVERSAL FRONTIER,LR,라이베리아,51,원유운반선,02,양하,SAYNB,YANBU COMMERCIAL CITY,SAYNB,YANBU COMMERCIAL CITY,SGSIN,SINGAPORE,SGSIN,SINGAPORE,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,일반화물선,False,False,울산항
820,울산,2026,1,3FWR3,ORCA PEARL,PA,파나마,51,원유운반선,02,양하,CAVAN,VANCOUVER,CAVAN,VANCOUVER,CAVAN,VANCOUVER,CAVAN,VANCOUVER,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,일반화물선,False,False,울산항
820,울산,2026,3,5LCP6,ANDES,LR,라이베리아,52,석유제품 운반선,02,양하,KRYOS,여수,KRYOS,여수,THMTP,BAN MAP TA PHUT,THMTP,BAN MAP TA PHUT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,1,LARB8,HUELVA KNUTSEN,NO,노르웨이,56,LNG 운반선,02,양하,SGSIN,SINGAPORE,SGSIN,SINGAPORE,AUGLT,GLADSTONE,AUGLT,GLADSTONE,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LNG선,True,False,울산항
820,울산,2026,31,200035,우원호,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,43,162805,유한1호,KR,대한민국,59,기타 유조선,02,양하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타화물선,False,True,울산항
820,울산,2026,5,5LJL5,STARSHIP JUPITER,LR,라이베리아,41,풀컨테이너선,01,양적하,KRUSN,울산,KRPUS,부산,CNSHA,SHANGHAI,CNSHK,SHEKOU PT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,울산항
820,울산,2026,2,091031,우빈호,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,33,140035,동방7호,KR,대한민국,52,석유제품 운반선,03,적하,KRYOS,여수,KRYOS,여수,KRPUS,부산,KRYOS,여수,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,3,050601,HALLA NO.2,KR,대한민국,26,시멘트운반선,02,양하,KROKK,옥계항,KROKK,옥계항,KROKK,옥계항,KROKK,옥계항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,울산항
820,울산,2026,8,D7KS,거영 스타 5,KR,대한민국,52,석유제품 운반선,03,적하,JPIHA,NIIHAMA,JPIHA,NIIHAMA,CNYZH,YANGZHOU,CNYZH,YANGZHOU,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,울산항
820,울산,2026,42,130037,11송원호,KR,대한민국,52,석유제품 운반선,03,적하,KRZZZ,기타항,KRPUS,부산,KRZZZ,기타항,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,38,920757,동경102호,KR,대한민국,61,견인용예선,02,양하,KRZZZ,기타항,KRYMH,영일만항,KRZZZ,기타항,KRZZZ,기타항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,여객선,False,True,울산항
820,울산,2026,2,D5XD8,SOLAR KAREN,LR,라이베리아,52,석유제품 운반선,03,적하,KRUSN,울산,KRUSN,울산,CNNSA,NANSHA PT,CNNSA,NANSHA PT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,9,170022,이에스 릴리,KR,대한민국,52,석유제품 운반선,03,적하,KRYOC,여천항,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,33,940776,205조양,KR,대한민국,61,견인용예선,02,양하,KRPUS,부산,KRYMH,영일만항,KRZZZ,기타항,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,여객선,False,True,울산항
820,울산,2026,2,V7A4541,SALSA,MH,마샬 제도,52,석유제품 운반선,03,적하,CNZOS,ZHOUSHAN,CNZOS,ZHOUSHAN,SGSIN,SINGAPORE,SGSIN,SINGAPORE,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,울산항
820,울산,2026,17,JD3225,YUHO MARU NO.5,JP,일본,52,석유제품 운반선,03,적하,JPMOJ,MOJI/KITAKYUSHU,JPMOJ,MOJI/KITAKYUSHU,JPOIT,OITA,JPOIT,OITA,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,울산항
820,울산,2026,28,130047,명진호,KR,대한민국,93,급유선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,울산항
820,울산,2026,3,091031,우빈호,KR,대한민국,52,석유제품 운반선,10,단순경유,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,28,170035,두라썬,KR,대한민국,52,석유제품 운반선,03,적하,KRKUV,군산,KRKUV,군산,KRKUV,군산,KRKUV,군산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,1,3E2083,BAO YUE,PA,파나마,39,일반화물선,02,양하,HKHKG,HONG KONG,HKHKG,HONG KONG,JPSBK,SAKAISENBOKU,JPSBK,SAKAISENBOKU,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,4,9V6509,WAN HAI 290,SG,싱가포르,41,풀컨테이너선,01,양적하,JPOSA,OSAKA,JPOSA,OSAKA,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,23,D7AH,에스제이 호프,KR,대한민국,52,석유제품 운반선,03,적하,KRINC,인천,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,1,UBBU4,FESCO ULISS ,RU,러시아,39,일반화물선,03,적하,SAJED,JEDDAH,SAJED,JEDDAH,RUPWE,PEVEK,RUPWE,PEVEK,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,51,130029,유성호,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,9,D7IN,싸왓디 퍼시픽,KR,대한민국,41,풀컨테이너선,01,양적하,KRPUS,부산,KRPUS,부산,KRKAN,광양,CNTAO,QINGDAO,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,울산항
820,울산,2026,32,962050,207동성호,KR,대한민국,61,견인용예선,99,기타,KRZZZ,기타항,KRZZZ,기타항,KRZZZ,기타항,KRZZZ,기타항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,여객선,False,True,울산항
820,울산,2026,42,162805,유한1호,KR,대한민국,59,기타 유조선,03,적하,KRPUS,부산,KRPUS,부산,KRYOS,여수,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타화물선,False,True,울산항
820,울산,2026,47,131062,그린오션호,KR,대한민국,52,석유제품 운반선,03,적하,KRYOS,여수,KRYOS,여수,KRYOS,여수,KRYOS,여수,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,54,980414,98청해호,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,6,D5YE8,KMTC SHIMIZU,LR,라이베리아,41,풀컨테이너선,01,양적하,CNSHA,SHANGHAI,KRKAN,광양,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,5,DSPC6,갤럭시 삼부,KR,대한민국,53,케미칼 운반선,02,양하,TWMLI,MAI-LIAO,TWMLI,MAI-LIAO,KRYOC,여천항,KRYOC,여천항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,False,울산항
820,울산,2026,27,130088,7보광호,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,41,206808,한남,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRYOS,여수,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,35,240019,천왕,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRKAN,광양,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,58,230032,해성호,KR,대한민국,59,기타 유조선,03,적하,KRKAN,광양,KRKAN,광양,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타화물선,False,True,울산항
820,울산,2026,34,240043,송덕,KR,대한민국,52,석유제품 운반선,01,양적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,4,5LJZ9,LAKE TAZAWA,LR,라이베리아,27,자동차운반선,03,적하,CANWE,NEW WESTMINSTER,CANWE,NEW WESTMINSTER,USTIW,TACOMA,CANWE,NEW WESTMINSTER,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,10,7KNG,유쇼 마루,JP,일본,53,케미칼 운반선,03,적하,JPYKK,YOKKAICHI,JPYKK,YOKKAICHI,JPYKK,YOKKAICHI,JPYKK,YOKKAICHI,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,False,울산항
820,울산,2026,38,224805,다온,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,6,5LXW5,GLOVIS TREASURE,LR,라이베리아,27,자동차운반선,03,적하,KRKAN,광양,KRKAN,광양,KRKAN,광양,CANWE,NEW WESTMINSTER,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,울산항
820,울산,2026,4,3E8776,JIN SHUN 27,PA,파나마,39,일반화물선,02,양하,RUSKA,SLAVYANKA,RUSKA,SLAVYANKA,RUVYP,VOSTOCHNYY PORT,RUVYP,VOSTOCHNYY PORT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,38,180018,나로,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,62,200009,송양1호,KR,대한민국,52,석유제품 운반선,03,적하,KRCHA,제주,KRCHA,제주,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,7,132820,13거영호,KR,대한민국,93,급유선,03,적하,KRYOS,여수,KRYOS,여수,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,울산항
820,울산,2026,2,085757,제2해진호,KR,대한민국,93,급유선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,울산항
820,울산,2026,1,VRWF4,CA MANILA,HK,홍콩,41,풀컨테이너선,01,양적하,CNSHA,SHANGHAI,KRPUS,부산,HKHKG,HONG KONG,HKHKG,HONG KONG,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,20,300TNLETO,티앤 레토,KR,대한민국,52,석유제품 운반선,01,양적하,KRYOS,여수,KRYOS,여수,KRYOS,여수,KRYOS,여수,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,45,DSQF4,케이티에스 화이트,KR,대한민국,52,석유제품 운반선,02,양하,KRYOS,여수,KRYOS,여수,KRYOS,여수,KRYOS,여수,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,1,VREV8,QIU CHI,HK,홍콩,52,석유제품 운반선,03,적하,HKHKG,HONG KONG,HKHKG,HONG KONG,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,울산항
820,울산,2026,24,H9HG,썬퀸,PA,파나마,53,케미칼 운반선,03,적하,JPMIN,MINAMATA,JPMIN,MINAMATA,JPNGY,NAGAOKAKYO,JPNGY,NAGAOKAKYO,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,False,울산항
820,울산,2026,3,V7NQ7,MUSCAT SILVER,MH,마샬 제도,53,케미칼 운반선,03,적하,USSFO,SAN FRANCISCO,USSFO,SAN FRANCISCO,KRPTK,평택.당진,KRPTK,평택.당진,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,False,울산항
820,울산,2026,26,3FLI8,BLUE KINGDOM,PA,파나마,52,석유제품 운반선,03,적하,JPKIJ,NIIGATA,JPKIJ,NIIGATA,JPYAT,YATSUSHIRO,JPYAT,YATSUSHIRO,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,울산항
820,울산,2026,32,120011,봉은호,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,14,220046,산루이스,KR,대한민국,52,석유제품 운반선,10,단순경유,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,1,D5DX2,GOLD STAR,LR,라이베리아,27,자동차운반선,03,적하,CNSHA,SHANGHAI,CNSHA,SHANGHAI,ILHFA,HAIFA,ILHFA,HAIFA,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,1,3FNV7,HPC WISDOM ,PA,파나마,21,산물선(벌크선),02,양하,AUGET,GERALDTON,AUGET,GERALDTON,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,울산항
820,울산,2026,19,120004,뉴동신호,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,7,112815,광산,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,1,V7FU4,UOG GALINI,MH,마샬 제도,52,석유제품 운반선,03,적하,KRYOS,여수,KRYOS,여수,USHOU,HOUSTON,USHOU,HOUSTON,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,2,HOA7380,자리브,PA,파나마,21,산물선(벌크선),03,적하,KRKPO,포항,KRKPO,포항,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,울산항
820,울산,2026,2,9V8396,FOREVER DELIGHT,SG,싱가포르,53,케미칼 운반선,03,적하,GUGUM,GUAM,GUGUM,GUAM,USANC,ANCHORAGE,USANC,ANCHORAGE,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,False,울산항
820,울산,2026,47,240047,동남 에이스,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,울산항
820,울산,2026,1,085633,광양12호,KR,대한민국,29,철강재 운반선,02,양하,KRPUS,부산,KRPUS,부산,KRTJI,당진,KRTJI,당진,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,울산항
