port_agency_cd,port_agency_nm,entry_year,entry_count,callsgn,vessel_name,nationality_cd,nationality_nm,ship_kind_cd,ship_kind_nm,entry_purpose_cd,entry_purpose_nm,origin_port_cd,origin_port_nm,prev_port_cd,prev_port_nm,next_port_cd,next_port_nm,dest_port_cd,dest_port_nm,source_system,source_table,collected_at_utc,quality_flag,is_synthetic,ship_kind_category,is_liquid_cargo_vessel,is_domestic_voyage,port_agency_label
300,대산,2026,17,V7B3104,PILATUS 65,MH,마샬 제도,55,LPG 운반선,03,적하,CNCGS,CHANGSHU PT,CNCGS,CHANGSHU PT,CNLYG,LIANYUNGANG,CNLYG,LIANYUNGANG,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,17,151058,미라클 알파,KR,대한민국,53,케미칼 운반선,02,양하,KRYOS,여수,KRYOS,여수,KRYOS,여수,KRYOS,여수,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,10,DSMD,우림 5,KR,대한민국,52,석유제품 운반선,03,적하,KRUSN,울산,KRUSN,울산,CNZOS,ZHOUSHAN,CNZOS,ZHOUSHAN,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,25,241802,상금,KR,대한민국,52,석유제품 운반선,02,양하,KRMOK,목포,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,42,150012,15선영호,KR,대한민국,93,급유선,02,양하,KRINC,인천,KRPTK,평택.당진,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,27,D7IE,에프씨 델라,KR,대한민국,53,케미칼 운반선,03,적하,KRPTK,평택.당진,KRPTK,평택.당진,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,18,150035,한유파이오니아,KR,대한민국,52,석유제품 운반선,02,양하,KRPTK,평택.당진,KRPTK,평택.당진,KRPTK,평택.당진,KRPTK,평택.당진,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,24,250025,선 프린세스,KR,대한민국,53,케미칼 운반선,03,적하,KRUSN,울산,KRUSN,울산,KRYOC,여천항,KRYOC,여천항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,24,D7BU,아시아가스호,KR,대한민국,55,LPG 운반선,03,적하,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,True,온산항
300,대산,2026,5,BPXC6,YUAN SHAN 9,CN,중국,55,LPG 운반선,03,적하,CNNGB,NINGBO,CNNGB,NINGBO,CNNGB,NINGBO,CNNGB,NINGBO,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,1,3EGC3,LILAC PROMENADE,PA,파나마,55,LPG 운반선,02,양하,USNDX,"NEDERLAND, TX",KRYOS,여수,USMAH,MARCUS HOOK,USMAH,MARCUS HOOK,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,38,210019,동수1,KR,대한민국,52,석유제품 운반선,03,적하,KRMOK,목포,KRMOK,목포,KRMOK,목포,KRMOK,목포,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,35,D8BU,포천 카렌,KR,대한민국,53,케미칼 운반선,03,적하,KRINC,인천,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,2,3EAW4,HESTIANA,PA,파나마,53,케미칼 운반선,03,적하,TWKEL,KEELUNG (CHILUNG),TWKEL,KEELUNG (CHILUNG),CNZJG,ZHANGJIAGANG,CNZJG,ZHANGJIAGANG,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,False,온산항
300,대산,2026,14,D7BB,제이앤 카멜리아,KR,대한민국,52,석유제품 운반선,03,적하,KRUSN,울산,KRUSN,울산,KRPTK,평택.당진,KRPTK,평택.당진,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,7,D7QL,BS DAESAN,KR,대한민국,53,케미칼 운반선,03,적하,KRYOS,여수,KRYOS,여수,CNYAT,YANTAI,CNYAT,YANTAI,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,2,3EOM3,GAS ELEGANCE,PA,파나마,55,LPG 운반선,03,적하,KRYOC,여천항,KRYOC,여천항,JPCHB,CHIBA,JPCHB,CHIBA,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,True,온산항
300,대산,2026,4,DSPD6,그레이스삼부,KR,대한민국,53,케미칼 운반선,02,양하,KRUSN,울산,KRUSN,울산,KRYOC,여천항,KRYOC,여천항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,32,DSR217803,대진호,KR,대한민국,93,급유선,08,급유,KRTSN,대산,KRBOR,보령,KRPTK,평택.당진,KRPTK,평택.당진,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,2,9V8365,HAFNIA LANGUEDOC,SG,싱가포르,52,석유제품 운반선,02,양하,MYBTU,"BINTULU, SARAWAK",MYBTU,"BINTULU, SARAWAK",OCZZZ,OCEAN DISTRICT,OCZZZ,OCEAN DISTRICT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,온산항
300,대산,2026,10,3E3863,포스 칭다오,PA,파나마,41,풀컨테이너선,01,양적하,KRINC,인천,KRINC,인천,KRKAN,광양,KRKAN,광양,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,온산항
300,대산,2026,17,161063,우현,KR,대한민국,52,석유제품 운반선,03,적하,KRKUV,군산,KRKUV,군산,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,14,D7PG,에프씨 글로리아,KR,대한민국,52,석유제품 운반선,03,적하,CNCJG,CAOJING,CNCJG,CAOJING,CNLYG,LIANYUNGANG,CNLYG,LIANYUNGANG,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,온산항
300,대산,2026,2,D7DI,거제 이션,KR,대한민국,52,석유제품 운반선,03,적하,KRMOK,목포,KRMOK,목포,KRYOC,여천항,KRYOC,여천항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,43,180010,두라스카이,KR,대한민국,52,석유제품 운반선,03,적하,KRKUV,군산,KRKUV,군산,KRKUV,군산,KRKUV,군산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,45,111002,두라7,KR,대한민국,52,석유제품 운반선,03,적하,KRINC,인천,KRINC,인천,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,43,088443,이에스 로즈,KR,대한민국,52,석유제품 운반선,03,적하,KRINC,인천,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,1,HZKR,YAQUT,SA,사우디아라비아,52,석유제품 운반선,02,양하,SGSIN,SINGAPORE,SGSIN,SINGAPORE,CNHUH,HUANGHUA PT,CNHUH,HUANGHUA PT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,온산항
300,대산,2026,8,D5DN6,CORAL PALMATA,LR,라이베리아,55,LPG 운반선,03,적하,CNQDG,QINGDAO PT,CNQDG,QINGDAO PT,CNGLE,GULEI,CNGLE,GULEI,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,20,161064,우석호,KR,대한민국,52,석유제품 운반선,03,적하,KRINC,인천,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,1,VRMJ4,GAS EMERALD,HK,홍콩,55,LPG 운반선,03,적하,KRYOC,여천항,KRYOC,여천항,CNNKG,NANJING,CNNKG,NANJING,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,True,온산항
300,대산,2026,7,BOFY7,ZHAO YUAN,CN,중국,55,LPG 운반선,03,적하,CNYTG,YANTAI PT,CNYTG,YANTAI PT,CNDFE,DAFENG,CNDFE,DAFENG,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,1,V7A6629,LUCKY FEB,MH,마샬 제도,51,원유운반선,03,적하,USHNL,HONOLULU,USHNL,HONOLULU,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,일반화물선,False,False,온산항
300,대산,2026,8,190025,케이 가스,KR,대한민국,55,LPG 운반선,03,적하,KRINC,인천,KRINC,인천,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,True,온산항
300,대산,2026,8,DSME,우림 7,KR,대한민국,52,석유제품 운반선,03,적하,CNFZG,FUZHOU PT,CNFZG,FUZHOU PT,CNJIX,JIAXING,CNJIX,JIAXING,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,온산항
300,대산,2026,1,3FTB7,GOLDEN PROCYON,PA,파나마,53,케미칼 운반선,03,적하,CNTNG,TIANJIN PT,CNTNG,TIANJIN PT,CNCJG,CAOJING,CNCJG,CAOJING,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,False,온산항
300,대산,2026,17,PCPA,CORAL ALICIA,NL,네덜란드,55,LPG 운반선,03,적하,CNQDG,QINGDAO PT,CNQDG,QINGDAO PT,CNQDG,QINGDAO PT,CNQDG,QINGDAO PT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,17,V7AB3,엠에쓰 드림,MH,마샬 제도,53,케미칼 운반선,03,적하,CNZHE,ZHENJIANG,CNZHE,ZHENJIANG,CNCGS,CHANGSHU PT,CNCGS,CHANGSHU PT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,False,온산항
300,대산,2026,5,PBUC,CORAL ACTINIA,NL,네덜란드,55,LPG 운반선,03,적하,CNCZX,CHANGZHOU,CNCZX,CHANGZHOU,CNYIZ,YIZHENG,CNYIZ,YIZHENG,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,29,130095,스카이로얄,KR,대한민국,53,케미칼 운반선,03,적하,KRYOS,여수,KRYOS,여수,KRYOS,여수,KRYOS,여수,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,2,D8HX,BS NGHI SON,KR,대한민국,53,케미칼 운반선,03,적하,CNZOS,ZHOUSHAN,CNZOS,ZHOUSHAN,CNZOS,ZHOUSHAN,CNZOS,ZHOUSHAN,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,False,온산항
300,대산,2026,10,151802,광성호,KR,대한민국,93,급유선,02,양하,KRINC,인천,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,1,D8VO,WOOJIN KELLY,KR,대한민국,52,석유제품 운반선,02,양하,MYBTU,"BINTULU, SARAWAK",MYBTU,"BINTULU, SARAWAK",KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,온산항
300,대산,2026,4,9LU2239,EVA PL,SL,시에라 리온,21,산물선(벌크선),02,양하,RUNJK,NAKHODKA,RUNJK,NAKHODKA,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,온산항
300,대산,2026,5,D7TJ,코리아 빅토리,KR,대한민국,53,케미칼 운반선,03,적하,KRINC,인천,KRINC,인천,CNYAT,YANTAI,CNYAT,YANTAI,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,7,BPNT4,TONG ZHOU 6,CN,중국,55,LPG 운반선,03,적하,CNZHE,ZHENJIANG,CNZHE,ZHENJIANG,OCZZZ,OCEAN DISTRICT,OCZZZ,OCEAN DISTRICT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,57,221827,서해제일1호,KR,대한민국,69,기타 예선,03,적하,KRINC,인천,KRPTK,평택.당진,KRPTK,평택.당진,KRTSN,대산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,온산항
300,대산,2026,36,D8BU,포천 카렌,KR,대한민국,53,케미칼 운반선,03,적하,KRINC,인천,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,6,D8MP,엠에스피스,KR,대한민국,55,LPG 운반선,03,적하,JPTKY,TOKUYAMA,JPTKY,TOKUYAMA,JPTKY,TOKUYAMA,JPTKY,TOKUYAMA,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,33,160014,범 강,KR,대한민국,52,석유제품 운반선,03,적하,KRKUV,군산,KRKUV,군산,KRCHA,제주,KRCHA,제주,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,19,300KTSRED,케이티에스 레드,KR,대한민국,52,석유제품 운반선,03,적하,KRUSN,울산,KRUSN,울산,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,13,D7VU,오션가스호,KR,대한민국,55,LPG 운반선,03,적하,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,True,온산항
300,대산,2026,44,088443,이에스 로즈,KR,대한민국,52,석유제품 운반선,03,적하,KRINC,인천,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,43,150012,15선영호,KR,대한민국,93,급유선,02,양하,KRINC,인천,KRPTK,평택.당진,KRPTK,평택.당진,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,8,DSRP5,레이디가스,KR,대한민국,55,LPG 운반선,03,적하,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,True,온산항
300,대산,2026,1,D5OF7,SINGAPORE ENERGY,LR,라이베리아,51,원유운반선,02,양하,SGSIN,SINGAPORE,SGSIN,SINGAPORE,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,일반화물선,False,False,온산항
300,대산,2026,1,3E3413,STENA CONVOY,PA,파나마,52,석유제품 운반선,03,적하,NZNPL,NEW PLYMOUTH,NZNPL,NEW PLYMOUTH,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,온산항
300,대산,2026,18,241809,용천,KR,대한민국,93,급유선,02,양하,KRINC,인천,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,8,DSQI3,우림 드라곤 7호,KR,대한민국,52,석유제품 운반선,03,적하,KRINC,인천,KRINC,인천,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,42,151810,아름호,KR,대한민국,93,급유선,02,양하,KRINC,인천,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,7,D7LQ,제3에스제이가스호,KR,대한민국,55,LPG 운반선,99,기타,KRYOC,여천항,KRYOC,여천항,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,True,온산항
300,대산,2026,11,ICR211804,민성 11,KR,대한민국,59,기타 유조선,02,양하,KRINC,인천,KRTJI,당진,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타화물선,False,True,온산항
300,대산,2026,20,D7UZ,308 HYODONG CHEMI,KR,대한민국,52,석유제품 운반선,02,양하,KRUSN,울산,KRUSN,울산,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,47,D7NF,두라 스타,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,15,D7BB,제이앤 카멜리아,KR,대한민국,52,석유제품 운반선,03,적하,KRPTK,평택.당진,KRPTK,평택.당진,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,1,3E8514,리치 시,PA,파나마,39,일반화물선,02,양하,CNTAZ,TAIZHOU PT,KRYOS,여수,CNDDG,DANDONG,CNDDG,DANDONG,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,False,온산항
300,대산,2026,2,D7WL,제2아시안 파이오니어,KR,대한민국,53,케미칼 운반선,03,적하,KRPTK,평택.당진,KRPTK,평택.당진,SGSIN,SINGAPORE,SGSIN,SINGAPORE,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,46,111002,두라7,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,5,D7MW,제7에스제이가스호,KR,대한민국,55,LPG 운반선,03,적하,JPMIZ,MIZUSHIMA,JPMIZ,MIZUSHIMA,JPMIZ,MIZUSHIMA,JPMIZ,MIZUSHIMA,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,4,9V2088,BUENA FORTUNA,SG,싱가포르,55,LPG 운반선,03,적하,CNLYG,LIANYUNGANG,CNLYG,LIANYUNGANG,OCZZZ,OCEAN DISTRICT,OCZZZ,OCEAN DISTRICT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,19,6YXV7,ZHONG SHENG TUO HAI,JM,자메이카,41,풀컨테이너선,01,양적하,KRINC,인천,KRINC,인천,CNNBG,NINGBO PT,CNSHG,SHANGHAI PT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,온산항
300,대산,2026,21,161064,우석호,KR,대한민국,52,석유제품 운반선,03,적하,KRINC,인천,KRINC,인천,KRYOS,여수,KRYOS,여수,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,39,210019,동수1,KR,대한민국,52,석유제품 운반선,03,적하,KRMOK,목포,KRMOK,목포,KRMOK,목포,KRMOK,목포,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,11,151802,광성호,KR,대한민국,93,급유선,02,양하,KRINC,인천,KRINC,인천,KRPTK,평택.당진,KRPTK,평택.당진,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,33,DSR217803,대진호,KR,대한민국,93,급유선,08,급유,KRTSN,대산,KRPTK,평택.당진,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,26,241802,상금,KR,대한민국,52,석유제품 운반선,02,양하,KRMOK,목포,KRINC,인천,KRINC,인천,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,28,121835,해원호,KR,대한민국,93,급유선,02,양하,KRINC,인천,KRINC,인천,KRPTK,평택.당진,KRINC,인천,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,부선,False,True,온산항
300,대산,2026,37,D8BU,포천 카렌,KR,대한민국,53,케미칼 운반선,03,적하,KRINC,인천,KRINC,인천,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,17,DSEZ7,마린가스,KR,대한민국,55,LPG 운반선,03,적하,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,KRYOC,여천항,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,True,온산항
300,대산,2026,1,V7LN4,GALAXY GLOBE,MH,마샬 제도,21,산물선(벌크선),99,기타,KRINC,인천,KRINC,인천,OCZZZ,OCEAN DISTRICT,OCZZZ,OCEAN DISTRICT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,기타/불명,False,True,온산항
300,대산,2026,1,9V6090,HAFNIA THALASSA,SG,싱가포르,51,원유운반선,02,양하,AUDAM,DAMPIER,AUDAM,DAMPIER,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,일반화물선,False,False,온산항
300,대산,2026,2,BURS,CHANG HANG ZUAN SHI,CN,중국,52,석유제품 운반선,02,양하,JPYKK,YOKKAICHI,JPYKK,YOKKAICHI,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,False,온산항
300,대산,2026,44,180020,두라 5,KR,대한민국,52,석유제품 운반선,03,적하,KRPUS,부산,KRPUS,부산,KRPUS,부산,KRPUS,부산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,44,180010,두라스카이,KR,대한민국,52,석유제품 운반선,03,적하,KRKUV,군산,KRKUV,군산,KRKUV,군산,KRKUV,군산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,28,D7IE,에프씨 델라,KR,대한민국,53,케미칼 운반선,03,적하,KRUSN,울산,KRUSN,울산,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,25,250025,선 프린세스,KR,대한민국,53,케미칼 운반선,03,적하,KRYOC,여천항,KRYOC,여천항,KRUSN,울산,KRUSN,울산,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,목재선,False,True,온산항
300,대산,2026,2,9V6434,PROTEUS JESSICA,SG,싱가포르,51,원유운반선,02,양하,AUASB,ASHBURTON,AUASB,ASHBURTON,OCZZZ,OCEAN DISTRICT,OCZZZ,OCEAN DISTRICT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,일반화물선,False,False,온산항
300,대산,2026,1,V7QV9,SILVER ETREMA,MH,마샬 제도,52,석유제품 운반선,03,적하,KRUSN,울산,KRUSN,울산,,,,,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
300,대산,2026,6,CQ2859,GASCHEM CARIBIC,PT,포르투갈,55,LPG 운반선,03,적하,CNTSN,TIANJIN,CNTSN,TIANJIN,OCZZZ,OCEAN DISTRICT,OCZZZ,OCEAN DISTRICT,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,LPG선,True,False,온산항
300,대산,2026,19,150035,한유파이오니아,KR,대한민국,52,석유제품 운반선,02,양하,KRPTK,평택.당진,KRPTK,평택.당진,KRPTK,평택.당진,KRPTK,평택.당진,PORTMIS,VsslEtrynd5_Info5,2026-06-23 23:13:26.861128+00:00,OK,False,화물/시멘트선,False,True,온산항
